X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_SUBTYPE
-9048649.33692756,3319529.00114644,30695,1222284453,HORIZONS CHILDCARE AND LEARNING CENTER,1089 N GOLDENROD RD,ORLANDO,FL,32807,NOT AVAILABLE,(407) 622-9307,RELIGIOUS FACILITY,OPEN,97,ORANGE,12095,USA,28.55816,-81.2854,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9059342.79853265,3326937.59486799,30696,1222334979,HUNGERFORD ELEMENTARY HEAD START,230 S COLLEGE AVE,MAITLAND,FL,32751,NOT AVAILABLE,(321) 388-7184,HEAD START,OPEN,38,ORANGE,12095,USA,28.616599,-81.381461,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9057623.91427531,3318237.58704916,30697,1222284455,HYER STREET PRESCHOOL,407 N HYER STREET AVE,ORLANDO,FL,32803,NOT AVAILABLE,(407) 841-9030,CENTER BASED,OPEN,105,ORANGE,12095,USA,28.54797,-81.36602,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9061993.20428895,3296460.76207066,30698,1222284459,IBN SEENA ACADEMY INC.,12908 S ORANGE BLOSSOM TRL,ORLANDO,FL,32837,NOT AVAILABLE,(407) 888-1000,SCHOOL BASED,OPEN,229,ORANGE,12095,USA,28.37599,-81.40527,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9077279.70808417,3323869.3982094,30699,1222334980,INNOVATION MONTESSORI OCOEE,1610 N LAKEWOOD AVE,OCOEE,FL,34761,NOT AVAILABLE,NOT AVAILABLE,CENTER BASED,OPEN,156,ORANGE,12095,USA,28.592401,-81.542591,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9064502.34561143,3313430.41719356,30700,1222300330,INTERNATIONAL CHILD SERVICES CENTER,"4075 L B MCLEOD RD, STE A",ORLANDO,FL,32811,NOT AVAILABLE,(407) 246-7771,RELIGIOUS FACILITY,OPEN,40,ORANGE,12095,USA,28.51003,-81.42781,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/14 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9061284.09913259,3311872.32271583,30701,1222287047,IVY LEAGUE ACHIEVERS ACADEMY,4540 S ORANGE BLOSSOM TRL,ORLANDO,FL,32839,NOT AVAILABLE,(407) 218-4564,CENTER BASED,OPEN,42,ORANGE,12095,USA,28.49773,-81.3989,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/04 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9073041.66375018,3299903.84847987,30702,1222282474,"JACK AND LEE ROSEN JEWISH COMMUNITY CENTER, INC",11184 S APOPKA VINELAND RD,ORLANDO,FL,32836,NOT AVAILABLE,(407) 239-7411,CENTER BASED,OPEN,315,ORANGE,12095,USA,28.4032,-81.50452,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9047694.21569655,3317491.18387669,30703,1222285107,JAYLEN'S CHRISTIAN ACADEMY,"222 NEIGHBORHOOD MARKET RD, STE 112 - 114",ORLANDO,FL,32825,NOT AVAILABLE,(407) 250-6599,HEAD START,OPEN,75,ORANGE,12095,USA,28.54208,-81.27682,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9067140.84018221,3323388.7806089,30704,1222282473,JAYLEN'S CHRISTIAN ACADEMY II,3615 N PINE HILLS RD,ORLANDO,FL,32808,NOT AVAILABLE,(407) 734-5219,HEAD START,OPEN,75,ORANGE,12095,USA,28.58861,-81.451512,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9057670.66846144,3329243.32836603,30705,1222294538,"JEWISH COMMUNITY CENTER OF GREATER ORLANDO, INC.",851 N,MAITLAND,FL,32751,NOT AVAILABLE,(407) 645-0923,RELIGIOUS FACILITY,OPEN,500,ORANGE,12095,USA,28.63478,-81.36644,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9044836.75568737,3313430.54387529,30706,1222295177,JOURNEY EARLY LEARNING CENTER,9580 CURRY FORD RD,ORLANDO,FL,32825,NOT AVAILABLE,(407) 384-9965,RELIGIOUS FACILITY,OPEN,175,ORANGE,12095,USA,28.510031,-81.251151,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9069019.91318679,3334065.21450247,30707,1222294459,KIDDIE ACADEMY OF APOPKA,2334 E SEMORAN BLVD,APOPKA,FL,32703,NOT AVAILABLE,(407) 605-5410,CENTER BASED,OPEN,143,ORANGE,12095,USA,28.672791,-81.468392,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9059551.4112584,3295113.630846,30708,1222284806,KIDDIE ACADEMY OF HUNTERS CREEK,475 E TOWN CENTER BLVD,ORLANDO,FL,32824,NOT AVAILABLE,(407) 664-2073,CENTER BASED,OPEN,202,ORANGE,12095,USA,28.365342,-81.383335,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9057517.38152262,3324158.33493717,30709,1222287075,KIDDIE ACADEMY OF WINTER PARK,420 S ORLANDO AVE,WINTER PARK,FL,32789,NOT AVAILABLE,(407) 664-2072,CENTER BASED,OPEN,217,ORANGE,12095,USA,28.59468,-81.365063,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/04 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9053465.01809927,3324716.19452272,30710,1222284457,KIDDIE HAVEN DAY NURSERY,1851 GOODRICH AVE,WINTER PARK,FL,32789,NOT AVAILABLE,(407) 644-1617,CENTER BASED,OPEN,65,ORANGE,12095,USA,28.59908,-81.32866,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9046864.88549014,3313173.2557515,30711,1222284464,KIDS AND COMPANY CHICKASAW RD,3000 S CHICKASAW TRL,ORLANDO,FL,32829,NOT AVAILABLE,(407) 208-1090,CENTER BASED,OPEN,101,ORANGE,12095,USA,28.508,-81.26937,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9055961.02372184,3313369.73678158,30712,1222334981,KIDS 1ST CDC LLC,2447 RAEFORD RD,ORLANDO,FL,32806,NOT AVAILABLE,(407) 420-7785,CENTER BASED,OPEN,46,ORANGE,12095,USA,28.509551,-81.351082,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9064617.22732593,3315575.43778873,30713,1222334982,KIDS ALL THE TIME LEARNING CENTER,4123 COLUMBIA ST,ORLANDO,FL,32811,NOT AVAILABLE,(407) 723-0749,CENTER BASED,OPEN,47,ORANGE,12095,USA,28.526961,-81.428842,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9066661.94373282,3317752.23015518,30714,1222284473,KIDS AVENUE LEARNING CENTER,121 N PINE HILLS RD,ORLANDO,FL,32811,NOT AVAILABLE,(407) 291-7992,CENTER BASED,OPEN,91,ORANGE,12095,USA,28.54414,-81.44721,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9066917.97856164,3319886.41162477,30715,1222285297,KIDS CAN BE KIDS CHILDCARE CENTER,1041 N PINE HILLS RD,ORLANDO,FL,32808,NOT AVAILABLE,(407) 298-1215,CENTER BASED,OPEN,29,ORANGE,12095,USA,28.56098,-81.44951,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9073027.19221637,3299290.07668967,30716,1222285097,KIDS GROW PRESCHOOL,11508 S APOPKA VINELAND RD,ORLANDO,FL,32836,NOT AVAILABLE,(407) 378-0706,HEAD START,OPEN,177,ORANGE,12095,USA,28.39835,-81.50439,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9064306.64594661,3315386.52633107,30717,1222294551,KID'S KINGDOM DAYCARE AND CHRISTIAN ACADEMY,1342 BRUTON BLVD,ORLANDO,FL,32805,NOT AVAILABLE,(407) 522-7382,RELIGIOUS FACILITY,OPEN,43,ORANGE,12095,USA,28.52547,-81.426052,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9062196.9189571,3300397.41730957,30718,1222284483,KIDS NOW ACADEMY I,"2132 CENTRAL FLORIDA PKWY, STE C1",ORLANDO,FL,32837,NOT AVAILABLE,(407) 250-6088,CENTER BASED,OPEN,74,ORANGE,12095,USA,28.4071,-81.4071,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9051947.73343976,3312990.83881257,30719,1222284517,"KIDS PLACE PRESCHOOL OF ORLANDO, INC.",5495 LAKE MARGARET DR,ORLANDO,FL,32812,NOT AVAILABLE,(407) 658-2675,CENTER BASED,OPEN,164,ORANGE,12095,USA,28.50656,-81.31503,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9060700.22840338,3327184.24273601,30720,1222294575,KID'S PREP ACADEMY,433 W KENNEDY BLVD,ORLANDO,FL,32810,NOT AVAILABLE,(407) 223-2063,CENTER BASED,OPEN,38,ORANGE,12095,USA,28.618544,-81.393655,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9050979.25386986,3323073.11137174,30721,1222294552,KID'S PREP CHILD CARE INC DBA KID'S PREP SCHOOL,823 S SEMORAN BLVD,WINTER PARK,FL,32792,NOT AVAILABLE,(407) 671-7170,CENTER BASED,OPEN,160,ORANGE,12095,USA,28.58612,-81.30633,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9038472.50907923,3317121.16585928,30722,1222294553,KIDS R KIDS WATERFORD,415 WOODBURY RD,ORLANDO,FL,32828,NOT AVAILABLE,(407) 381-7979,CENTER BASED,OPEN,427,ORANGE,12095,USA,28.53916,-81.19398,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9065560.99396887,3316549.68557977,30723,1222284570,KIDSCONNECT CHILDCARE CENTER,4527 CARTER ST,ORLANDO,FL,32811,NOT AVAILABLE,(407) 298-2300,HEAD START,OPEN,58,ORANGE,12095,USA,28.53465,-81.43732,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9062304.89886316,3318839.68223166,30724,1222334983,"KIDSZONE LEARNING PRESCHOOL, INC",2138 W COLONIAL DR,ORLANDO,FL,32804,NOT AVAILABLE,(407) 487-1502,CENTER BASED,OPEN,13,ORANGE,12095,USA,28.552721,-81.40807,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9064755.04085553,3319452.9575991,30725,1222284573,KIDZ AT WORK ACADEMY,1215 MERCY DR,ORLANDO,FL,32808,NOT AVAILABLE,(407) 822-8906,CENTER BASED,OPEN,67,ORANGE,12095,USA,28.55756,-81.43008,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9069501.70394295,3316952.63365489,30726,1222294554,"KIDZ COLLEGE, INC.",6556 OLD WINTER GARDEN RD,ORLANDO,FL,32835,NOT AVAILABLE,(407) 601-5000,CENTER BASED,OPEN,75,ORANGE,12095,USA,28.53783,-81.47272,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9066407.0220989,3318861.10013589,30727,1222294555,KIDZ PALACE EARLY LEARNING CENTER INC,4895 W COLONIAL DR,ORLANDO,FL,32808,NOT AVAILABLE,(407) 290-9505,CENTER BASED,OPEN,45,ORANGE,12095,USA,28.55289,-81.44492,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9067076.27487755,3320461.96401305,30728,1222284616,KIDZ R 4 UZ 2 LEARNING CENTER,1228 N PINE HILLS RD,ORLANDO,FL,32808,NOT AVAILABLE,(321) 245-7027,CENTER BASED,OPEN,65,ORANGE,12095,USA,28.565521,-81.450932,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9069432.68585866,3321955.01781663,30729,1222284617,KIDZ R 4 UZ INC.,6700 SILVER STAR RD,ORLANDO,FL,32818,NOT AVAILABLE,(407) 296-9040,CENTER BASED,OPEN,84,ORANGE,12095,USA,28.5773,-81.4721,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9066933.56329035,3324316.81539907,30730,1222294557,KIDZ ZONE LEARNING ACADEMY INC,"5086 NORTH LN, STE A",ORLANDO,FL,32808,NOT AVAILABLE,(407) 801-5553,CENTER BASED,OPEN,87,ORANGE,12095,USA,28.59593,-81.44965,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9061907.48828104,3317735.75621,30731,1222284640,KIDZVILLE ACADEMY,1800 W WASHINGTON ST,ORLANDO,FL,32805,NOT AVAILABLE,(407) 422-5310,CENTER BASED,OPEN,62,ORANGE,12095,USA,28.54401,-81.4045,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9046484.17283163,3308115.90820247,30732,1222284665,KINDER CARE LEARNING CENTER,6537 VISTA PARK BLVD,ORLANDO,FL,32829,NOT AVAILABLE,(407) 275-0396,CENTER BASED,OPEN,151,ORANGE,12095,USA,28.46807,-81.26595,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9070830.85866302,3318570.88411982,30733,1222292949,KINDER CARE LEARNING CTR NUMBER 1341,644 DORSCHER RD,ORLANDO,FL,32818,NOT AVAILABLE,(407) 293-6618,CENTER BASED,OPEN,135,ORANGE,12095,USA,28.5506,-81.48466,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9063822.18352268,3301721.28395593,30734,1222294559,KINDER CLUB ACADEMY,10249 S JOHN YOUNG PKWY,ORLANDO,FL,32837,NOT AVAILABLE,(407) 850-2492,CENTER BASED,OPEN,90,ORANGE,12095,USA,28.41756,-81.4217,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9070359.97721697,3307297.89440672,30735,1222284138,KINDERCARE EDUCATION AT WORK LLC,7113 WALLACE RD,ORLANDO,FL,32819,NOT AVAILABLE,(407) 226-0646,CENTER BASED,OPEN,258,ORANGE,12095,USA,28.46161,-81.48043,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9048716.12862203,3324617.29952942,30736,1222284670,KINDERCARE LEARNING CENTER NUMBER 920,4035 N GOLDENROD RD,WINTER PARK,FL,32792,NOT AVAILABLE,(407) 671-3870,CENTER BASED,OPEN,99,ORANGE,12095,USA,28.5983,-81.286,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9065189.18686962,3315919.94517393,30737,1222284672,KINDRED SPIRIT LEARNING CENTER II,925 S IVEY LN,ORLANDO,FL,32811,NOT AVAILABLE,(321) 287-8559,CENTER BASED,OPEN,20,ORANGE,12095,USA,28.52968,-81.43398,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9059918.20898056,3329736.71412072,30738,1222284673,KING OF KINGS LUTHERAN PRESCHOOL,1101 N WYMORE RD,MAITLAND,FL,32751,NOT AVAILABLE,(407) 628-5696,RELIGIOUS FACILITY,OPEN,18,ORANGE,12095,USA,28.63867,-81.38663,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9060915.85425705,3314126.0446927,30739,1222284410,KINGDOM KIDS DEVELOPMENT CENTER,1102 26TH ST,ORLANDO,FL,32805,NOT AVAILABLE,(407) 930-5792,CENTER BASED,OPEN,97,ORANGE,12095,USA,28.515521,-81.395592,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9067787.38378474,3316155.61919238,30740,1222298435,KINGS KIDS DAYCARE AND LEARNING CENTER,821 S KIRKMAN RD,ORLANDO,FL,32811,NOT AVAILABLE,(407) 287-6627,HEAD START,OPEN,60,ORANGE,12095,USA,28.53154,-81.45732,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/10 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9052242.84140985,3309709.02597488,30741,1222334984,"KJ KIDS ACADEMY, INC.",5235 HOFFNER AVE,ORLANDO,FL,32812,NOT AVAILABLE,(407) 860-7775,CENTER BASED,OPEN,48,ORANGE,12095,USA,28.48065,-81.317681,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9086029.29760908,3305734.66475437,30742,1222334985,KLA SCHOOLS OF HORIZON WEST,8185 SUMMERLAKE GROVES ST,WINTER GARDEN,FL,34787,NOT AVAILABLE,(407) 917-4343,CENTER BASED,OPEN,312,ORANGE,12095,USA,28.4492638,-81.6211899,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9062078.92029686,3300604.97475724,30743,1222284753,LA PETITE ACADEMY NUMBER 182,10936 S TRAIL CIR,ORLANDO,FL,32837,NOT AVAILABLE,(407) 857-3609,CENTER BASED,OPEN,165,ORANGE,12095,USA,28.40874,-81.40604,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9062067.78834778,3293983.70352962,30744,1222284754,LA PETITE ACADEMY NUMBER 2502,14524 GATORLAND DR,ORLANDO,FL,32837,NOT AVAILABLE,(407) 240-8717,CENTER BASED,OPEN,204,ORANGE,12095,USA,28.35641,-81.40594,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9062996.19290099,3328944.0081333,30745,1222284762,LA PETITE ACADEMY NUMBER 7496,2650 PEMBROOK DR,ORLANDO,FL,32810,NOT AVAILABLE,(407) 299-2528,CENTER BASED,OPEN,167,ORANGE,12095,USA,28.63242,-81.41428,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/05/31 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9039197.1989643,3317328.9829353,30746,1222293138,LA PETITE ACADEMY NUMBER 7498,401 MARK TWAIN BLVD,ORLANDO,FL,32828,NOT AVAILABLE,(407) 273-8522,CENTER BASED,OPEN,200,ORANGE,12095,USA,28.5408,-81.20049,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/04 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-9069528.42062074,3317146.50923193,30747,1222294550,LA PETITE ACADEMY INC,6573 OLD WINTER GARDEN RD,ORLANDO,FL,32835,NOT AVAILABLE,(407) 293-9316,CENTER BASED,OPEN,201,ORANGE,12095,USA,28.53936,-81.47296,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/07 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
